dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
wmGardenPatioManufacturerPartNumber|N|||text||4000|1||||||||||E|N|en|Manufacturer Part Number|MPN uniquely identifies the product to its manufacturer. For many products this will be identical to the model number. Some manufacturers distinguish part number from model number. Having this information allows customers to search for items on the site and informs product matching.|Horizontal|Text|1200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioMaterial|Y||3|text||4000|1||||||||||E|N|en|Material|Material makeup of the item. Fabric materials should be denoted using the "Fabric Content" attribute. |Horizontal|Text|1300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioFrameMaterial|N|||text||4000|1||||||||||E|N|en|Frame Material|The material used in the item's frame if different than its main material makeup, which is described using the "Material" attribute. |Horizontal|Text|1400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
textileMaterial|N||||||||||||||||E|N|en|Textile Material Link|Textile Material Link|Horizontal|FLEX_POPUP|1500|Left|200|Left||||Active||NULL|MJR3
wmGardenPatioFabricCareInstructions|Y||3|text||4000|1||||||||||E|N|en|Fabric Care Instructions|Enter details of the fabric care label.|Horizontal|Text|1600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
unitsPerTradeItem|Y||100|float|15|15|15|||M|uom|text||5|2|uom|E|N|en|Units Per Trade Item|Number of units per Trade Item.|Horizontal|Float|1700|Left|200|Left|30|||Active||NULL|48
wmGardenPatioFinish|N|||text||4000|1||||||||||E|N|en|Finish|Overall finish of the item.|Horizontal|Text|1800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/furnitureStyle|Y||2|text||70|1|N|||||||||E|N|en|Furniture Style|furnitureStyle<br>Qualifier: AVP248<br>Describes the style of the furniture.|Horizontal|Text|1900|Left|200|Left||||Active||NULL|AVP
color/description|N|color|100|text||80|1|Y|||||||||E|N|en|Product Color Description|Free text description of the color of the trade item. Type/Size Occurrence Lang Specific|LoopGroup|Text|2000|Left|200|Left||||Active||NULL|PI15501_QA01
color/code|N|color|100|text||40|1|N|||||||||E|N|en|Color Info Code|Indicates the color of the trade item in this field.|LoopGroup|Text|2100|Left|200|Left||||Active||NULL|PI15501_QA01
color/agency|N|color|100|text||80|1|N|ColorCodeMaintAgency_hub||||||||E|N|en|Color Code Maintenance Agency|The party responsible for maintaining the color code list used for the "Color" field.|LoopGroup|Dropdown|2200|Left|200|Left||||Active||NULL|PI15501_QA01
wmGardenPatioPattern|Y||3|text||4000|1||||||||||E|N|en|Pattern|Decorative design or visual ornamentation, often with a thematic, recurring motif.|Horizontal|Text|2300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/shape|N|||text||70|1|N|||||||||E|N|en|Shape|shape<br>Qualifier: AVP649<br>Indicates the shape of the product.|Horizontal|Text|2400|Left|200|Left||||Active||NULL|AVP
wmGardenPatioOccasion|N|||text||4000|1||||||||||E|N|en|Occasion|The particular target time, event, or holiday for the product Example: Halloween; Christmas; Wedding; Anniversary (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|2500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
season/seasonName|Y|season|100|text||70|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Season Name|This element defines the season applicable to the item.|LoopGroup|Text|2600|Left|100|Left|20|||Active||NULL|369;  PI154_QA01;
wmGardenPatioPlantCategory|N|||text||4000|1||||||||||E|N|en|Plant Category|Example: Flower; Tree; Shrub (Please enter text with 4000 character max)|Horizontal|Text|2700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioIsAntique|N|||boolean|||||||||||||E|N|en|Is Antique|Is an old collectable item|Horizontal|Boolean|2800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGardenPatioIsWheeled|N|||boolean|||||||||||||E|N|en|Is Wheeled|Indicates that an item has wheels and can be rolled.|Horizontal|Boolean|2900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGardenPatioIsFoldable|N|||boolean|||||||||||||E|N|en|Is Foldable|Indicates that an item can be folded.|Horizontal|Boolean|3000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGardenPatioIsIndustrial|N|||boolean|||||||||||||E|N|en|Is Industrial|Indicates that an item can be used in an industrial setting or has an industrial application.|Horizontal|Boolean|3100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGardenPatioIsPowered|N|||boolean|||||||||||||E|N|en|Is Powered|Indicates that an item is powered.|Horizontal|Boolean|3200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGardenPatioPowerType|N|||text||4000|1||||||||||E|N|en|Power Type|Provides information on the exact type of power used by the item.|Horizontal|Text|3300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
areBatteriesRequired|N|||boolean|||||||||||||E|N|en|Are Batteries Required?|Indicates if batteries are required to operate the item.|Horizontal|Boolean|3400|Left|200|Left||||Active||NULL|160
areBatteriesIncluded|N|||boolean|||||||||||||E|N|en|Are Batteries Included?|Indicates if batteries are either included or not included with the game.|Horizontal|Boolean|3500|Left|200|Left||||Active||NULL|159; PI152_QA09
avp/batterySize|N|||text||70|1|N|||||||||E|N|en|Battery Size|batterySize<br>Qualifier: AVP776<br>Indicates the size of the battery.|Horizontal|Text|3600|Left|200|Left||||Active||NULL|AVP
avp/fuelType|Y||2|text||70|1|N|||||||||E|N|en|Fuel Type|fuelType<br>Qualifier: AVP245<br>Indicates the type of fuel consumed to opperate the unit.|Horizontal|Text|3700|Left|200|Left||||Active||NULL|AVP
wmGardenPatioCleaningCareAndMaintenance|N|||text||4000|1||||||||||E|N|en|Cleaning, Care & Maintenance|Description of how the item should be cleaned and maintained. (Please enter text with 4000 character max)|Horizontal|Text|3800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/indoorOutdoorUse|N|||text||70|1|N|||||||||E|N|en|Indoor/Outdoor Use|indoorOutdoorUse<br>Qualifier: AVP433<br>Describes the location where the user is most likely to use the product.|Horizontal|Text|3900|Left|200|Left||||Active||NULL|AVP
wmGardenPatioRecommendedUses|Y||3|text||4000|1||||||||||E|N|en|Recommended Uses|Further clarification of what is the item may be used for.|Horizontal|Text|4000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/isWeatherProof|N|||boolean|||||||||||||E|N|en|Is Weather Proof?|isWeatherProof<br>Qualifier: AVP480<br>Indicates whether or not the product can be left out in the rain, snow, etc.|Horizontal|Boolean|4100|Left|200|Left||||Active||NULL|AVP
avp/isWaterResistant|N|||boolean|||||||||||||E|N|en|Is Water Resistant?|isWaterResistant<br>Qualifier: AVP479<br>Indicates whether or not the ink is water resistant.|Horizontal|Boolean|4200|Left|200|Left||||Active||NULL|AVP
wmGardenPatioIsTearResistant|N|||boolean|||||||||||||E|N|en|Is Tear-Resistant| (Please select a value from the drop-down below)|Horizontal|Boolean|4300|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGardenPatioIsMadeFromRecycledMaterial|N|||boolean|||||||||||||E|N|en|Is Made From Recycled Material|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|4400|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmRecycledMaterialContent/wmGardenPatioRecycledMaterial|N|wmRecycledMaterialContent|3|text||4000|1||||||||||E|N|en|Recycled Material|Type of recycled material used to create the item. |LoopGroup|Text|4500|Left|200|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
totalRecyclableContentPercentage|N|||float|5|5|2||||||||||E|N|en|Total Recycled Content %|totalRecyclableContent<br>Qualifier: FFC002<br>Refer to IM Participant Dictionary for more information regarding this field.|Horizontal|Float|4600|Left|200|Left||||Active||NULL|PIMJR3 Update
wmGardenPatioFlowRate|N|||float|30|30|15|||M|uom|text||60|1|WMFlowRateUOMVV|E|N|en|Flow Rate|Measurement of the volume of liquid per unit of time, intended for products like pumps, sprayers, showerheads, and irrigation regulators. Measured in gallons per minute. |Horizontal|Float|4700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioHasRadiantHeat|N|||boolean|||||||||||||E|N|en|Has Radiant Heat|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|4800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGardenPatioCoverageArea|N|||float|30|30|15|||M|uom|text||60|1|WMInSqFtUOMVV|E|N|en|Coverage Area|Measured in square feet. |Horizontal|Float|4900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioAgeGroup|Y||3|text||60|1||WMAgeGroupVV||||||||E|N|en|Age Group|General grouping of ages into commonly used demographic labels.|Horizontal|Multi_Select_List|5000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioCapacity|N|||text||4000|1||||||||||E|N|en|Capacity|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|5100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/displayScreenType|Y||3|text||70|1|N|||||||||E|N|en|Display Screen Type|displayScreenType<br>Qualifier: AVP218<br>Describes the type of display the product projects.|Horizontal|Text|5200|Left|200|Left||||Active||NULL|AVP
avp/isEnergyStarCompliant|N|||boolean|||||||||||||E|N|en|Is Energy Star Compliant?|isEnergyStarCompliant<br>Qualifier: AVP451<br>Indicates whether or not the product is Energy Star certified.|Horizontal|Boolean|5300|Left|200|Left||||Active||NULL|AVP
avp/hasAutoShutoff|N|||boolean|||||||||||||E|N|en|Has Auto Shutoff?|hasAutoShutoff<br>Qualifier: AVP268<br>Indicates whether or not the product has an auto shutoff in case the user forgets to manually shut off the product off.|Horizontal|Boolean|5400|Left|200|Left||||Active||NULL|AVP
wmGardenPatioLightBulbType|N|||text||4000|1||||||||||E|N|en|Light Bulb Type|Example: Incandescent; Halogen; LED (Please enter text with 4000 character max)|Horizontal|Text|5500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioVolts|Y||3|text||400|1|||M|uom|text||60|1|WMVoltsUOMVV|E|N|en|Volts|Example: 220 V (Please select a value from the drop-down below)|Horizontal|Text|5600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioWatts|N|||float|30|30|15|||M|uom|text||60|1|WMWattsUOMVV|E|N|en|Watts|The peak audio input power capacity this passive item can handle from an amplifier, expressed in Watts. A passive item (device, speaker, etc) has no internal amplifier; it must be plugged into a power amplifier to produce sound. Example: 400 W; 1500 W (Please select a value from the drop-down below)|Horizontal|Float|5700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioMaximumWeight|N|||float|30|30|15|||M|uom|text||60|1|WMWeight3UOMVV|E|N|en|Maximum Weight|Especially for use with outdoor play structures. Example: 220 lb (Please select a value from the drop-down below)|Horizontal|Float|5800|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioCondition|N|||text||4000|1||||||||||E|N|en|Condition|Condition is the state of something esp. with regard to its appearance, quality, or working order.|Horizontal|Text|5900|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioInstallationType|N|||text||4000|1||||||||||E|N|en|Installation Type|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|6000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
isVariableWeightItem|N|||boolean|||||||||||||E|N|en|Variable Weight Trade Item|Indicates that the product is not a fixed weight/quantity.|Horizontal|Boolean|6100|Left|200|Left||||Active||NULL|PI1581_01
wmGardenPatioMinimumTemperature|N|||text||4000|1|||M|uom|text||60|1|WMOperatingTemperatureUOMVV|E|N|en|Minimum Temperature|Example: 55 ÂºF; 1200 ÂºF (Please select a value from the drop-down below)|Horizontal|Text|6200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load,PI164_SEP07_1002
avp/bTURating|N|||integer||8|1||||||||||E|N|en|BTU Rating|bTURating<br>Qualifier: AVP162<br>British Thermal Unit; describes the unit's output rating.|Horizontal|Integer|6300|Left|200|Left||||Active||NULL|AVP
wmGardenPatioTheme|Y||3|text||4000|1||||||||||E|N|en|Theme|A dominant idea carried in an artwork or piece of furniture|Horizontal|Text|6400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGardenPatioCharacter|Y||3|text||4000|1||||||||||E|N|en|Character|Person or fictional character associated with a product. Ex: Elsa, Darth Vader, Einstein|Horizontal|Text|6500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGrillsOutdoorCookingNumberOfBurners|N|||integer||7|1||||||||||E|N|en|Number of Burners|Number of burners on a cooktop|Horizontal|Integer|6600|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGrillsOutdoorCookingHasSideShelf|N|||boolean|||||||||||||E|N|en|Has Side Shelf|Whether grill has a utility shelf on the side of the main unit|Horizontal|Boolean|6700|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGrillsOutdoorCookingHasCharcoalBasket|N|||boolean|||||||||||||E|N|en|Has Charcoal Basket|Whether grill has a charcoal basket|Horizontal|Boolean|6800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
avp/totalCookingArea|N|||integer||9|1||||||||||E|N|en|Total Cooking Area|totalCookingArea<br>Qualifier: AVP676<br>Indicates the product's total area of cooking space.|Horizontal|Integer|6900|Left|200|Left||||Active||NULL|AVP
wmGrillsOutdoorCookingSideBurnerSize|N|||float|30|30|15|||M|uom|text||60|1|WMInSqInUOMVV|E|N|en|Side Burner Size|Size of the grill side burner in square inches. |Horizontal|Float|7000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmGrillsOutdoorCookingHasTankTray|N|||boolean|||||||||||||E|N|en|Has Tank Tray|Indicator of whether a grill ha a tank tray|Horizontal|Boolean|7100|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmGrillsOutdoorCookingLifespan|N|||integer||7|1||||||||||E|N|en|Lifespan|Please enter the text (Please enter the value)|Horizontal|Integer|7200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
