dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
wmMusicalInstrumentIsPersonalizable|N|||boolean|||||||||||||E|N|en|Is Personalizable|Denotes if the item can be customized in some way, including engraved, embroidered, stamped, etched, etc. |Horizontal|Boolean|1800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmMusicalInstrumentIsPortable|N|||boolean|||||||||||||E|N|en|Is Portable|Is the item portable?|Horizontal|Boolean|1900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmMusicalInstrumentRecommendedUses|Y||3|text||4000|1||||||||||E|N|en|Recommended Uses|Further clarification of what is the item may be used for.|Horizontal|Text|2000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/indoorOutdoorUse|N|||text||70|1|N|||||||||E|N|en|Indoor/Outdoor Use|indoorOutdoorUse<br>Qualifier: AVP433<br>Describes the location where the user is most likely to use the product.|Horizontal|Text|2100|Left|200|Left||||Active||NULL|AVP
wmMusicalInstrumentCondition|N|||text||4000|1||||||||||E|N|en|Condition|For refurbished items; used for non-perishables|Horizontal|Text|2200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmInputsAndOutputs/wmSoundRecordingInputOutputType|N|wmInputsAndOutputs|3|text||4000|1||||||||||E|N|en|Input/Output Type|Type of connection.|LoopGroup|Text|2300|Left|200|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmInputsAndOutputs/wmSoundRecordingInputOutputQuantity|N|wmInputsAndOutputs|3|integer||7|1||||||||||E|N|en|Input/Output Quantity|The standardized connector design used by the item and number of connections corresponding to the Input/Output type. |LoopGroup|Integer|2400|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmSoundRecordingHasSignalBooster|N|||boolean|||||||||||||E|N|en|Has Signal Booster|Denotes if any portion of the item has a signal booster. This information will be displayed on the item page. |Horizontal|Boolean|2500|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmSoundRecordingHasWirelessMicrophone|N|||boolean|||||||||||||E|N|en|Has Wireless Microphone|Denotes if any portion of the item has a wireless microphone. This information will be displayed on the item page. |Horizontal|Boolean|2600|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmSoundRecordingWirelessTechnologies|Y||3|text||4000|1||||||||||E|N|en|Wireless Technologies|Any wireless communications standard used within or by the item.|Horizontal|Text|2700|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmSoundRecordingHasIntegratedSpeakers|N|||boolean|||||||||||||E|N|en|Has Integrated Speakers|Does the item include speakers integrated into the body of the main item?|Horizontal|Boolean|2800|Left|200|Left||||Active||MANDATORY_BEFORE|Walmart_Initial_Load
areBatteriesRequired|N|||boolean|||||||||||||E|N|en|Are Batteries Required?|Indicates if batteries are required to operate the item.|Horizontal|Boolean|2900|Left|200|Left||||Active||NULL|160
wmSoundRecordingBatteryLife|N|||float|30|30|15|||M|uom|text||60|1|WMBatteryLife2UOMVV|E|N|en|Battery Life|Life of the device's battery under ideal conditions (maximum run time). Example: 23 h; 6 h (Please select a value from the drop-down below)|Horizontal|Float|3000|Left|200|Left||||Active||NULL|Walmart_Initial_Load
areBatteriesIncluded|N|||boolean|||||||||||||E|N|en|Are Batteries Included?|Indicates if batteries are either included or not included with the game.|Horizontal|Boolean|3100|Left|200|Left||||Active||NULL|159; PI152_QA09
wmSoundRecordingIsRemoteControlIncluded|N|||boolean|||||||||||||E|N|en|Is Remote Control Included|Is a remote control included with the item?|Horizontal|Boolean|3200|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmSoundRecordingHasBluetooth|N|||boolean|||||||||||||E|N|en|Has Bluetooth|Does the product item wireless communication compatibility with the Bluetooth standard?|Horizontal|Boolean|3300|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmSoundRecordingEqualizerControl|N|||text||4000|1||||||||||E|N|en|Equalizer Control|Audio equalization features.|Horizontal|Text|3400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmSoundRecordingIsPowered|N|||boolean|||||||||||||E|N|en|Is Powered|Indicates that an item is powered.|Horizontal|Boolean|3500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmSoundRecordingPowerType|N|||text||4000|1||||||||||E|N|en|Power Type|Provides information on the exact type of power used by the item.|Horizontal|Text|3600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/audioWattsPerChannel|N|||integer||4|1||||||||||E|N|en|Audio Watts Per Channel|audioWattsPerChannel<br>Qualifier: AVP149<br>Indicates the system power for the channels in the audio system. Measured in Watts.|Horizontal|Integer|3700|Left|200|Left||||Active||NULL|AVP
avp/batterySize|N|||text||70|1|N|||||||||E|N|en|Battery Size|batterySize<br>Qualifier: AVP776<br>Indicates the size of the battery.|Horizontal|Text|3800|Left|200|Left||||Active||NULL|AVP
